Tanggal & Waktu,ID Struk,Status Pembayaran,ID / Kode Outlet,Outlet,Tipe Penjualan,Kasir,No. Hp Pelanggan,Nama Pelanggan,SKU,Nama Produk,Kategori,Jumlah Produk,Harga Produk,Penjualan Kotor,Diskon Produk,Subtotal,Diskon Transaksi,Service Charge,Pajak,Pembulatan,Poin Ditukar,Biaya Admin,Total,Metode Pembayaran,Fee,Pembayaran,Alasan Pembatalan,Catatan Transaksi,Catatan Custom Amount,Pawoon Order No.,Grab Food No.,Partner Reff. Number,Partner Trace No & RRN,Issuer Name,Paid By,Kode Voucher
09-12-2025 10:56:16,WW4ETK8RSZYG,Success,OT-374334,AYAM SERAYU - CABANG 1,Dine in,Dimas,,,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"31,000",Qris Gopay,0,"31,000",,,,PWN-WW4ETK,,,,,,
09-12-2025 10:59:24,GFK3QCR7QYGD,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,Cust_794,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"60,000",Qris Gopay,0,"60,000",,,,PWN-GFK3QC,,,,,,
09-12-2025 10:59:24,GFK3QCR7QYGD,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,Cust_794,FOOD006,Ayam Bakar Madu - Paha,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"60,000",Qris Gopay,0,"60,000",,,,PWN-GFK3QC,,,,,,
09-12-2025 11:00:34,XK8T7Z4WCFWW,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Rina,,Cust_551,SNACK01,Kulit Ayam Cabe Garam,Makanan,1,"19,000","19,000",0,"19,000",0,0,0,0,0,0,"43,000",Tunai,0,"43,000",,,,PWN-XK8T7Z,GRB-8191,,,,,
09-12-2025 11:00:34,XK8T7Z4WCFWW,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Rina,,Cust_551,DRINK06,Es Kelapa Muda,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"43,000",Tunai,0,"43,000",,,,PWN-XK8T7Z,GRB-6287,,,,,
09-12-2025 11:00:34,XK8T7Z4WCFWW,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Rina,,Cust_551,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"43,000",Tunai,0,"43,000",,,,PWN-XK8T7Z,GRB-5849,,,,,
09-12-2025 11:01:44,I8GH806T1REK,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Siti,,,SNACK06,Cah Kangkung Terasi,Makanan,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"27,000",Tunai,0,"27,000",,,,PWN-I8GH80,,,,,,
09-12-2025 11:01:44,I8GH806T1REK,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Siti,,,DRINK07,Jus Alpukat,Minuman,1,"15,000","15,000",0,"15,000",0,0,0,0,0,0,"27,000",Tunai,0,"27,000",,,,PWN-I8GH80,,,,,,
09-12-2025 11:03:52,8KK85Z05ENOL,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,Cust_377,SNACK06,Cah Kangkung Terasi,Makanan,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"42,000",GrabFood,0,"42,000",,,,PWN-8KK85Z,,,,,,
09-12-2025 11:03:52,8KK85Z05ENOL,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,Cust_377,FOOD004,Ayam Goreng Kremes - Paha,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"42,000",GrabFood,0,"42,000",,,,PWN-8KK85Z,,,,,,
09-12-2025 11:09:22,EH6CZS0P77BE,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Siti,,,DRINK06,Es Kelapa Muda,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"24,000",Tunai,0,"24,000",,,,PWN-EH6CZS,,,,,,
09-12-2025 11:09:22,EH6CZS0P77BE,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Siti,,,DRINK06,Es Kelapa Muda,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"24,000",Tunai,0,"24,000",,,,PWN-EH6CZS,,,,,,
09-12-2025 11:09:34,AMIGQ14DSJYJ,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Fikri,,,SIDE003,Nasi Merah,Makanan,2,"6,000","12,000",0,"12,000",0,0,0,0,0,0,"24,000",Qris Gopay,0,"24,000",,,,PWN-AMIGQ1,,,,,,
09-12-2025 11:09:34,AMIGQ14DSJYJ,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Fikri,,,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"24,000",Qris Gopay,0,"24,000",,,,PWN-AMIGQ1,,,,,,
09-12-2025 11:11:20,NLXB376GBEDU,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Budi,,Cust_596,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"91,000",Debit BCA,0,"91,000",,,,PWN-NLXB37,,,,,,
09-12-2025 11:11:20,NLXB376GBEDU,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Budi,,Cust_596,FOOD004,Ayam Goreng Kremes - Paha,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"91,000",Debit BCA,0,"91,000",,,,PWN-NLXB37,,,,,,
09-12-2025 11:11:20,NLXB376GBEDU,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Budi,,Cust_596,SNACK03,Jamur Enoki Crispy,Makanan,2,"15,000","30,000",0,"30,000",0,0,0,0,0,0,"91,000",Debit BCA,0,"91,000",,,,PWN-NLXB37,,,,,,
09-12-2025 11:11:22,72EC1WXCOJE1,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,,FOOD004,Ayam Goreng Kremes - Paha,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"96,000",Qris Gopay,0,"96,000",,,,PWN-72EC1W,,,,,,
09-12-2025 11:11:22,72EC1WXCOJE1,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"96,000",Qris Gopay,0,"96,000",,,,PWN-72EC1W,,,,,,
09-12-2025 11:11:22,72EC1WXCOJE1,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,,DRINK06,Es Kelapa Muda,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"96,000",Qris Gopay,0,"96,000",,,,PWN-72EC1W,,,,,,
09-12-2025 11:11:22,72EC1WXCOJE1,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,,FOOD010,Nila Goreng Terbang,Makanan,1,"25,000","25,000",0,"25,000",0,0,0,0,0,0,"96,000",Qris Gopay,0,"96,000",,,,PWN-72EC1W,,,,,,
09-12-2025 11:11:38,ZLNAP9LQJ0Y2,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,,DRINK07,Jus Alpukat,Minuman,1,"15,000","15,000",0,"15,000",0,0,0,0,0,0,"30,000",Tunai,0,"30,000",,,,PWN-ZLNAP9,,,,,,
09-12-2025 11:11:38,ZLNAP9LQJ0Y2,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,,DRINK07,Jus Alpukat,Minuman,1,"15,000","15,000",0,"15,000",0,0,0,0,0,0,"30,000",Tunai,0,"30,000",,,,PWN-ZLNAP9,,,,,,
09-12-2025 11:13:01,DNHTPNENGSHQ,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Siti,,,DRINK08,Es Campur Serayu,Minuman,1,"18,000","18,000",0,"18,000",0,0,0,0,0,0,"36,000",Qris Gopay,0,"36,000",,,,PWN-DNHTPN,,,,,,
09-12-2025 11:13:01,DNHTPNENGSHQ,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Siti,,,DRINK09,Kopi Hitam,Minuman,1,"8,000","8,000",0,"8,000",0,0,0,0,0,0,"36,000",Qris Gopay,0,"36,000",,,,PWN-DNHTPN,,,,,,
09-12-2025 11:13:01,DNHTPNENGSHQ,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Siti,,,DRINK03,Es Jeruk Peras,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"36,000",Qris Gopay,0,"36,000",,,,PWN-DNHTPN,,,,,,
09-12-2025 11:13:06,25TWFTP68WZQ,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,SNACK08,Sambal Dadak,Makanan,1,"4,000","4,000",0,"4,000",0,0,0,0,0,0,"46,000",GoFood,0,"46,000",,,,PWN-25TWFT,,,,,,
09-12-2025 11:13:06,25TWFTP68WZQ,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,DRINK02,Teh Manis Panas,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"46,000",GoFood,0,"46,000",,,,PWN-25TWFT,,,,,,
09-12-2025 11:13:06,25TWFTP68WZQ,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,DRINK05,Air Mineral Botol,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"46,000",GoFood,0,"46,000",,,,PWN-25TWFT,,,,,,
09-12-2025 11:13:06,25TWFTP68WZQ,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"46,000",GoFood,0,"46,000",,,,PWN-25TWFT,,,,,,
09-12-2025 11:13:24,4T64T4ZH4I2D,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,DRINK08,Es Campur Serayu,Minuman,1,"18,000","18,000",0,"18,000",0,0,0,0,0,0,"128,000",Qris Gopay,0,"128,000",,,,PWN-4T64T4,,,,,,
09-12-2025 11:13:24,4T64T4ZH4I2D,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,DRINK04,Jeruk Panas,Minuman,2,"10,000","20,000",0,"20,000",0,0,0,0,0,0,"128,000",Qris Gopay,0,"128,000",,,,PWN-4T64T4,,,,,,
09-12-2025 11:13:24,4T64T4ZH4I2D,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,FOOD004,Ayam Goreng Kremes - Paha,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"128,000",Qris Gopay,0,"128,000",,,,PWN-4T64T4,,,,,,
09-12-2025 11:13:24,4T64T4ZH4I2D,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"128,000",Qris Gopay,0,"128,000",,,,PWN-4T64T4,,,,,,
09-12-2025 11:13:24,4T64T4ZH4I2D,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,FOOD008,Bebek Goreng - Paha,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"128,000",Qris Gopay,0,"128,000",,,,PWN-4T64T4,,,,,,
09-12-2025 11:13:24,4T64T4ZH4I2D,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,SIDE003,Nasi Merah,Makanan,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"128,000",Qris Gopay,0,"128,000",,,,PWN-4T64T4,,,,,,
09-12-2025 11:13:24,4T64T4ZH4I2D,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,DRINK06,Es Kelapa Muda,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"128,000",Qris Gopay,0,"128,000",,,,PWN-4T64T4,,,,,,
09-12-2025 11:13:42,12MCZ7UW0Y2L,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Nabila,,,FOOD007,Bebek Goreng - Dada,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"106,000",Qris ShopeePay,0,"106,000",,,,PWN-12MCZ7,,,,,,
09-12-2025 11:13:42,12MCZ7UW0Y2L,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Nabila,,,FOOD007,Bebek Goreng - Dada,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"106,000",Qris ShopeePay,0,"106,000",,,,PWN-12MCZ7,,,,,,
09-12-2025 11:13:42,12MCZ7UW0Y2L,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Nabila,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"106,000",Qris ShopeePay,0,"106,000",,,,PWN-12MCZ7,,,,,,
09-12-2025 11:13:42,12MCZ7UW0Y2L,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Nabila,,,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"106,000",Qris ShopeePay,0,"106,000",,,,PWN-12MCZ7,,,,,,
09-12-2025 11:15:34,Q216M0ZEN0KH,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,DRINK09,Kopi Hitam,Minuman,1,"8,000","8,000",0,"8,000",0,0,0,0,0,0,"80,000",Tunai,0,"80,000",,,,PWN-Q216M0,,,,,,
09-12-2025 11:15:34,Q216M0ZEN0KH,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,DRINK01,Es Teh Manis,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"80,000",Tunai,0,"80,000",,,,PWN-Q216M0,,,,,,
09-12-2025 11:15:34,Q216M0ZEN0KH,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,2,"29,000","58,000",0,"58,000",0,0,0,0,0,0,"80,000",Tunai,0,"80,000",,,,PWN-Q216M0,,,,,,
09-12-2025 11:15:34,Q216M0ZEN0KH,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,DRINK09,Kopi Hitam,Minuman,1,"8,000","8,000",0,"8,000",0,0,0,0,0,0,"80,000",Tunai,0,"80,000",,,,PWN-Q216M0,,,,,,
09-12-2025 11:15:46,SLJ2CTT6CW0Y,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,Cust_574,SNACK07,Tumis Toge Ikan Asin,Makanan,3,"13,000","39,000",0,"39,000",0,0,0,0,0,0,"56,000",Qris Gopay,0,"56,000",,,,PWN-SLJ2CT,,,,,,
09-12-2025 11:15:46,SLJ2CTT6CW0Y,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,Cust_574,DRINK03,Es Jeruk Peras,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"56,000",Qris Gopay,0,"56,000",,,,PWN-SLJ2CT,,,,,,
09-12-2025 11:15:46,SLJ2CTT6CW0Y,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Fikri,,Cust_574,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"56,000",Qris Gopay,0,"56,000",,,,PWN-SLJ2CT,,,,,,
09-12-2025 11:16:27,XL81O23OW2EE,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,DRINK02,Teh Manis Panas,Minuman,2,"6,000","12,000",0,"12,000",0,0,0,0,0,0,"150,000",Tunai,0,"150,000",,,,PWN-XL81O2,,,,,,
09-12-2025 11:16:27,XL81O23OW2EE,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,DRINK01,Es Teh Manis,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"150,000",Tunai,0,"150,000",,,,PWN-XL81O2,,,,,,
09-12-2025 11:16:27,XL81O23OW2EE,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,SNACK09,Kerupuk Putih,Makanan,1,"2,000","2,000",0,"2,000",0,0,0,0,0,0,"150,000",Tunai,0,"150,000",,,,PWN-XL81O2,,,,,,
09-12-2025 11:16:27,XL81O23OW2EE,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"150,000",Tunai,0,"150,000",,,,PWN-XL81O2,,,,,,
09-12-2025 11:16:27,XL81O23OW2EE,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,DRINK04,Jeruk Panas,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"150,000",Tunai,0,"150,000",,,,PWN-XL81O2,,,,,,
09-12-2025 11:16:27,XL81O23OW2EE,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,SIDE003,Nasi Merah,Makanan,3,"6,000","18,000",0,"18,000",0,0,0,0,0,0,"150,000",Tunai,0,"150,000",,,,PWN-XL81O2,,,,,,
09-12-2025 11:16:27,XL81O23OW2EE,Success,OT-374335,AYAM SERAYU - CABANG 2,Dine in,Dimas,,,FOOD004,Ayam Goreng Kremes - Paha,Makanan,3,"30,000","90,000",0,"90,000",0,0,0,0,0,0,"150,000",Tunai,0,"150,000",,,,PWN-XL81O2,,,,,,
09-12-2025 11:18:12,8LSWI2RGEJN6,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Siti,,,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"19,000",Tunai,0,"19,000",,,,PWN-8LSWI2,GRB-5616,,,,,
09-12-2025 11:18:12,8LSWI2RGEJN6,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Siti,,,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"19,000",Tunai,0,"19,000",,,,PWN-8LSWI2,GRB-1544,,,,,
09-12-2025 11:19:22,R18CDYWI065Q,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Budi,,,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"62,000",Tunai,0,"62,000",,,,PWN-R18CDY,GRB-7527,,,,,
09-12-2025 11:19:22,R18CDYWI065Q,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Budi,,,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"62,000",Tunai,0,"62,000",,,,PWN-R18CDY,GRB-1240,,,,,
09-12-2025 11:20:27,AUO6BZQX3A31,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Rina,,Cust_848,FOOD006,Ayam Bakar Madu - Paha,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"112,000",Qris ShopeePay,0,"112,000",,,,PWN-AUO6BZ,GRB-3477,,,,,
09-12-2025 11:20:27,AUO6BZQX3A31,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Rina,,Cust_848,FOOD010,Nila Goreng Terbang,Makanan,2,"25,000","50,000",0,"50,000",0,0,0,0,0,0,"112,000",Qris ShopeePay,0,"112,000",,,,PWN-AUO6BZ,GRB-1542,,,,,
09-12-2025 11:20:27,AUO6BZQX3A31,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Rina,,Cust_848,FOOD005,Ayam Bakar Madu - Dada,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"112,000",Qris ShopeePay,0,"112,000",,,,PWN-AUO6BZ,GRB-2393,,,,,
09-12-2025 11:21:59,1KNR1DSM9DVA,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Dimas,,,SNACK02,Usus Goreng Crispy,Makanan,1,"19,000","19,000",0,"19,000",0,0,0,0,0,0,"76,000",GrabFood,0,"76,000",,,,PWN-1KNR1D,,,,,,
09-12-2025 11:21:59,4VSK1OLWVCM9,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,SIDE002,Nasi Uduk,Makanan,1,"7,000","7,000",0,"7,000",0,0,0,0,0,0,"17,000",Tunai,0,"17,000",,,,PWN-4VSK1O,,,,,,
09-12-2025 11:21:59,4VSK1OLWVCM9,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Budi,,,DRINK04,Jeruk Panas,Minuman,1,"10,000","10,000",0,"10,000",0,0,0,0,0,0,"17,000",Tunai,0,"17,000",,,,PWN-4VSK1O,,,,,,
09-12-2025 11:21:59,1KNR1DSM9DVA,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Dimas,,,DRINK08,Es Campur Serayu,Minuman,3,"18,000","54,000",0,"54,000",0,0,0,0,0,0,"76,000",GrabFood,0,"76,000",,,,PWN-1KNR1D,,,,,,
09-12-2025 11:21:59,1KNR1DSM9DVA,Success,OT-374334,AYAM SERAYU - CABANG 1,Take Away,Dimas,,,SNACK05,Tempe Goreng,Makanan,1,"3,000","3,000",0,"3,000",0,0,0,0,0,0,"76,000",GrabFood,0,"76,000",,,,PWN-1KNR1D,,,,,,
09-12-2025 11:23:34,JGZTJ4O5FT50,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,FOOD001,Ayam Goreng Serayu - Dada,Makanan,2,"29,000","58,000",0,"58,000",0,0,0,0,0,0,"99,000",Tunai,0,"99,000",,,,PWN-JGZTJ4,,,,,,
09-12-2025 11:23:34,JGZTJ4O5FT50,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,FOOD007,Bebek Goreng - Dada,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"99,000",Tunai,0,"99,000",,,,PWN-JGZTJ4,,,,,,
09-12-2025 11:23:34,JGZTJ4O5FT50,Success,OT-374333,AYAM SERAYU - PUSAT,Dine in,Dimas,,,DRINK02,Teh Manis Panas,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"99,000",Tunai,0,"99,000",,,,PWN-JGZTJ4,,,,,,
09-12-2025 11:26:20,RWGHU7T655LD,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Rina,,Cust_838,SNACK08,Sambal Dadak,Makanan,1,"4,000","4,000",0,"4,000",0,0,0,0,0,0,"72,000",Qris Gopay,0,"72,000",,,,PWN-RWGHU7,GRB-5642,,,,,
09-12-2025 11:26:20,RWGHU7T655LD,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Rina,,Cust_838,FOOD006,Ayam Bakar Madu - Paha,Makanan,1,"31,000","31,000",0,"31,000",0,0,0,0,0,0,"72,000",Qris Gopay,0,"72,000",,,,PWN-RWGHU7,GRB-9777,,,,,
09-12-2025 11:26:20,RWGHU7T655LD,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Rina,,Cust_838,SNACK09,Kerupuk Putih,Makanan,1,"2,000","2,000",0,"2,000",0,0,0,0,0,0,"72,000",Qris Gopay,0,"72,000",,,,PWN-RWGHU7,GRB-1391,,,,,
09-12-2025 11:26:20,RWGHU7T655LD,Success,OT-374334,AYAM SERAYU - CABANG 1,Online Delivery,Rina,,Cust_838,FOOD007,Bebek Goreng - Dada,Makanan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,0,"72,000",Qris Gopay,0,"72,000",,,,PWN-RWGHU7,GRB-2630,,,,,
09-12-2025 11:29:11,824QU5OHS6V6,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Siti,,,FOOD002,Ayam Goreng Serayu - Paha,Makanan,1,"29,000","29,000",0,"29,000",0,0,0,0,0,0,"46,000",Debit BCA,0,"46,000",,,,PWN-824QU5,GRB-8285,,,,,
09-12-2025 11:29:11,824QU5OHS6V6,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Siti,,,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"46,000",Debit BCA,0,"46,000",,,,PWN-824QU5,GRB-7977,,,,,
09-12-2025 11:29:11,824QU5OHS6V6,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Siti,,,SIDE001,Nasi Putih,Makanan,1,"5,000","5,000",0,"5,000",0,0,0,0,0,0,"46,000",Debit BCA,0,"46,000",,,,PWN-824QU5,GRB-3190,,,,,
09-12-2025 11:30:03,NWAQNA7FJH3R,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Budi,,Cust_855,DRINK05,Air Mineral Botol,Minuman,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"99,000",Qris ShopeePay,0,"99,000",,,,PWN-NWAQNA,GRB-8367,,,,,
09-12-2025 11:30:03,NWAQNA7FJH3R,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Budi,,Cust_855,SIDE003,Nasi Merah,Makanan,1,"6,000","6,000",0,"6,000",0,0,0,0,0,0,"99,000",Qris ShopeePay,0,"99,000",,,,PWN-NWAQNA,GRB-5470,,,,,
09-12-2025 11:30:03,NWAQNA7FJH3R,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Budi,,Cust_855,FOOD003,Ayam Goreng Kremes - Dada,Makanan,1,"30,000","30,000",0,"30,000",0,0,0,0,0,0,"99,000",Qris ShopeePay,0,"99,000",,,,PWN-NWAQNA,GRB-2421,,,,,
09-12-2025 11:30:03,GXOL1GCVDU3L,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Fikri,,,SIDE002,Nasi Uduk,Makanan,2,"7,000","14,000",0,"14,000",0,0,0,0,0,0,"96,000",Debit BCA,0,"96,000",,,,PWN-GXOL1G,GRB-9729,,,,,
09-12-2025 11:30:03,GXOL1GCVDU3L,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Fikri,,,DRINK06,Es Kelapa Muda,Minuman,2,"12,000","24,000",0,"24,000",0,0,0,0,0,0,"96,000",Debit BCA,0,"96,000",,,,PWN-GXOL1G,GRB-5128,,,,,
09-12-2025 11:30:03,GXOL1GCVDU3L,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Fikri,,,FOOD002,Ayam Goreng Serayu - Paha,Makanan,2,"29,000","58,000",0,"58,000",0,0,0,0,0,0,"96,000",Debit BCA,0,"96,000",,,,PWN-GXOL1G,GRB-3061,,,,,
09-12-2025 11:30:03,NWAQNA7FJH3R,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Budi,,Cust_855,SNACK01,Kulit Ayam Cabe Garam,Makanan,1,"19,000","19,000",0,"19,000",0,0,0,0,0,0,"99,000",Qris ShopeePay,0,"99,000",,,,PWN-NWAQNA,GRB-1894,,,,,
09-12-2025 11:30:03,NWAQNA7FJH3R,Success,OT-374335,AYAM SERAYU - CABANG 2,Online Delivery,Budi,,Cust_855,SNACK02,Usus Goreng Crispy,Makanan,2,"19,000","38,000",0,"38,000",0,0,0,0,0,0,"99,000",Qris ShopeePay,0,"99,000",,,,PWN-NWAQNA,GRB-3928,,,,,
09-12-2025 11:31:17,CJY935YME1HF,Success,OT-374335,AYAM SERAYU - CABANG 2,Take Away,Fikri,,,DRINK10,Es Kopi Susu,Minuman,1,"12,000","12,000",0,"12,000",0,0,0,0,0,0,"22,000",Qris ShopeePay,0,"22,000",,,,PWN-CJY935,,,,,,
